561.35	612	1601	1788	1821	3150	3504	3551	3917	3926	4916	5377	5602	5611	6097	6474	6656	7470	7472	10405	10717
561.35	612	1601	1788	1821	3150	3504	3551	3917	3926	4916	5377	5602	5611	6097	6474	6656	7470	7472	10405	10717
