280.675	284	557	833	1257	1358	1782	1822	1862	2392	2400	2497	2503	2652	2851	3536	3983	4747	5439	5739	5774	6804	6939	7178	7207	7373	7410	7961	8314	8580	8691	8989	9061	9485	9599	10050	10160	10465	11031	11079	11127
280.675	284	557	833	1257	1358	1782	1822	1862	2392	2400	2497	2503	2652	2851	3536	3983	4747	5439	5739	5774	6804	6939	7178	7207	7373	7410	7961	8314	8580	8691	8989	9061	9485	9599	10050	10160	10465	11031	11079	11127
