660.4117647058823	2057	4126	4259	4297	5232	5279	7224	7816	7976	8765	9008	9266	9578	10460	10484	10608	11105
660.4117647058823	2057	4126	4259	4297	5232	5279	7224	7816	7976	8765	9008	9266	9578	10460	10484	10608	11105
