119.43617021276596	10	107	109	222	620	635	636	637	639	644	645	672	698	716	819	962	1004	1027	1029	1046	1057	1221	1616	1770	1863	1870	2033	2653	2789	3394	3489	3912	4010	4305	4306	4462	4511	4512	4539	4593	4608	4682	4895	4914	4930	4933	5051	5193	5206	5349	5664	5701	5705	5841	5877	6080	6209	6229	6231	6694	7064	7074	7202	7203	7207	7272	7275	7480	7515	7516	7612	7635	7753	7754	7767	7770	7843	7860	7878	8114	8225	8460	8468	8832	8978	9547	9615	10303	10364	10536	10665	10710	10849	11126
119.43617021276596	10	107	109	222	620	635	636	637	639	644	645	672	698	716	819	962	1004	1027	1029	1046	1057	1221	1616	1770	1863	1870	2033	2653	2789	3394	3489	3912	4010	4305	4306	4462	4511	4512	4539	4593	4608	4682	4895	4914	4930	4933	5051	5193	5206	5349	5664	5701	5705	5841	5877	6080	6209	6229	6231	6694	7064	7074	7202	7203	7207	7272	7275	7480	7515	7516	7612	7635	7753	7754	7767	7770	7843	7860	7878	8114	8225	8460	8468	8832	8978	9547	9615	10303	10364	10536	10665	10710	10849	11126
