340.2121212121212	115	118	119	183	341	671	829	1213	1408	1437	1754	1755	1824	1841	2003	2129	2671	3563	4538	4757	4823	5730	5788	6059	7507	7509	7939	8192	9014	9090	9095	10776	10777
340.2121212121212	115	118	119	183	341	671	829	1213	1408	1437	1754	1755	1824	1841	2003	2129	2671	3563	4538	4757	4823	5730	5788	6059	7507	7509	7939	8192	9014	9090	9095	10776	10777
