701.6875	187	825	3216	4009	4669	5098	5109	5125	5276	5277	5689	5805	6125	11163	11219	11225
701.6875	187	825	3216	4009	4669	5098	5109	5125	5276	5277	5689	5805	6125	11163	11219	11225
