280.675	771	1237	1713	2602	2693	2940	3138	3327	3542	3870	5389	5796	5948	6232	6358	6409	6561	7514	7828	7886	7924	8036	8222	8332	8341	8365	8383	8392	8415	8423	8546	8699	9062	9133	9576	10658	10793	10945	10985	11047
280.675	771	1237	1713	2602	2693	2940	3138	3327	3542	3870	5389	5796	5948	6232	6358	6409	6561	7514	7828	7886	7924	8036	8222	8332	8341	8365	8383	8392	8415	8423	8546	8699	9062	9133	9576	10658	10793	10945	10985	11047
