89.816	310	406	518	1146	1343	1427	1753	2065	2499	2534	2626	2684	2685	2686	2687	2688	2689	2690	2691	2692	2693	2694	2695	2696	2697	2698	2699	2700	2701	2702	2703	2704	2705	2706	2707	2708	2709	2710	2711	2712	2713	2716	2718	2719	2720	2721	2722	2723	2724	2725	2726	2727	2728	2773	2887	2930	3075	3086	3174	3183	3184	3441	3442	3498	3625	3728	3770	3864	3888	4131	4154	4244	4259	4270	4283	4685	4692	4842	4861	5284	5317	5325	5347	5389	5394	6279	6450	6531	7284	7614	7637	8318	8338	8633	8711	8725	8886	8887	8888	9122	9160	9318	9319	9385	9399	9419	9551	9571	9572	10086	10088	10092	10231	10237	10287	10296	10341	10655	10844	10896	10910	11045	11071	11105	11172
89.816	310	406	518	1146	1343	1427	1753	2065	2499	2534	2626	2684	2685	2686	2687	2688	2689	2690	2691	2692	2693	2694	2695	2696	2697	2698	2699	2700	2701	2702	2703	2704	2705	2706	2707	2708	2709	2710	2711	2712	2713	2716	2718	2719	2720	2721	2722	2723	2724	2725	2726	2727	2728	2773	2887	2930	3075	3086	3174	3183	3184	3441	3442	3498	3625	3728	3770	3864	3888	4131	4154	4244	4259	4270	4283	4685	4692	4842	4861	5284	5317	5325	5347	5389	5394	6279	6450	6531	7284	7614	7637	8318	8338	8633	8711	8725	8886	8887	8888	9122	9160	9318	9319	9385	9399	9419	9551	9571	9572	10086	10088	10092	10231	10237	10287	10296	10341	10655	10844	10896	10910	11045	11071	11105	11172
