140.3375	7	122	172	178	368	600	923	995	1338	1352	1392	1618	2101	2128	2153	2342	2368	2407	2411	2470	2518	2525	2538	2840	2997	3051	3059	3242	3573	3641	3827	4232	4294	4499	4882	5047	5386	5904	6549	6558	6632	6642	6674	6719	6802	6821	6873	6892	6907	6912	6918	6953	6981	7431	7568	7573	7607	7610	7632	7718	7734	7933	9275	9289	9383	9595	9696	9719	9817	9850	9867	10006	10232	10405	10751	10962	11026	11038	11066	11141
140.3375	7	122	172	178	368	600	923	995	1338	1352	1392	1618	2101	2128	2153	2342	2368	2407	2411	2470	2518	2525	2538	2840	2997	3051	3059	3242	3573	3641	3827	4232	4294	4499	4882	5047	5386	5904	6549	6558	6632	6642	6674	6719	6802	6821	6873	6892	6907	6912	6918	6953	6981	7431	7568	7573	7607	7610	7632	7718	7734	7933	9275	9289	9383	9595	9696	9719	9817	9850	9867	10006	10232	10405	10751	10962	11026	11038	11066	11141
