400.9642857142857	180	181	183	184	592	804	1492	1756	2123	2340	2351	3416	3912	3952	5476	5561	5703	5713	6357	7070	7090	7107	7486	8834	9297	9310	10265	10573
400.9642857142857	180	181	183	184	592	804	1492	1756	2123	2340	2351	3416	3912	3952	5476	5561	5703	5713	6357	7070	7090	7107	7486	8834	9297	9310	10265	10573
