350.84375	310	851	892	1343	1360	2598	2600	2779	3397	3855	4127	4197	5321	6411	6870	7981	8159	8335	8548	8549	8553	8558	8560	8563	8568	8570	8580	8667	8723	8724	9190	9206
350.84375	310	851	892	1343	1360	2598	2600	2779	3397	3855	4127	4197	5321	6411	6870	7981	8159	8335	8548	8549	8553	8558	8560	8563	8568	8570	8580	8667	8723	8724	9190	9206
