374.23333333333335	25	682	1606	1607	2091	2092	2497	2887	3038	3285	3411	4545	4780	4862	5346	5400	5783	6839	6871	7284	7744	9254	9771	9772	10292	10297	10301	10539	10542	11075
374.23333333333335	25	682	1606	1607	2091	2092	2497	2887	3038	3285	3411	4545	4780	4862	5346	5400	5783	6839	6871	7284	7744	9254	9771	9772	10292	10297	10301	10539	10542	11075
