280.675	499	607	633	692	715	761	967	1102	1309	1615	1763	2179	2575	2594	3246	3812	3978	4207	4591	4600	4907	5088	5145	6131	6512	6987	7822	7904	8634	8710	8832	9179	9293	9599	9829	9842	10373	10955	11047	11114
280.675	499	607	633	692	715	761	967	1102	1309	1615	1763	2179	2575	2594	3246	3812	3978	4207	4591	4600	4907	5088	5145	6131	6512	6987	7822	7904	8634	8710	8832	9179	9293	9599	9829	9842	10373	10955	11047	11114
