415.81481481481484	4	1198	1268	1331	1400	1417	2271	3119	3629	3630	3856	4728	4768	4789	4883	5670	5894	5974	5991	6054	6310	7235	7505	9168	9302	10907	11016
415.81481481481484	4	1198	1268	1331	1400	1417	2271	3119	3629	3630	3856	4728	4768	4789	4883	5670	5894	5974	5991	6054	6310	7235	7505	9168	9302	10907	11016
