311.8611111111111	23	77	291	310	363	1601	1914	2127	2249	2329	2596	2940	3509	3703	3745	3758	4704	4772	4777	5149	5709	5748	5942	5970	6605	7267	7359	7737	7858	7884	8757	9271	9576	10009	10999	11131
311.8611111111111	23	77	291	310	363	1601	1914	2127	2249	2329	2596	2940	3509	3703	3745	3758	4704	4772	4777	5149	5709	5748	5942	5970	6605	7267	7359	7737	7858	7884	8757	9271	9576	10009	10999	11131
