70.16875	74	124	195	362	375	402	499	644	645	685	797	810	871	926	992	1139	1146	1267	1492	1599	1628	1762	1772	2105	2107	2159	2185	2300	2366	2394	2584	2615	2627	2672	2762	2785	2787	3046	3063	3173	3248	3282	3283	3320	3415	3458	3459	3487	3519	3570	3592	3599	3621	3638	3669	3670	3728	3746	3807	3879	4191	4217	4237	4242	4287	4342	4379	4620	4970	5029	5053	5078	5104	5173	5192	5230	5279	5359	5370	5482	5489	5551	5552	5565	5699	5700	5707	5710	5904	5950	5964	5986	6008	6062	6246	6249	6593	6595	6597	6605	6675	6712	6770	6786	6828	6852	6862	6911	6986	7079	7090	7092	7217	7288	7375	7387	7418	7543	7584	7617	7621	7769	7922	7930	8327	8337	8379	8477	8654	8687	8781	8806	8878	8942	8974	9037	9177	9350	9599	9614	9624	9818	9857	9858	9966	9967	9973	9998	10009	10154	10176	10228	10281	10312	10561	10582	10673	10682	10989	11064
70.16875	74	124	195	362	375	402	499	644	645	685	797	810	871	926	992	1139	1146	1267	1492	1599	1628	1762	1772	2105	2107	2159	2185	2300	2366	2394	2584	2615	2627	2672	2762	2785	2787	3046	3063	3173	3248	3282	3283	3320	3415	3458	3459	3487	3519	3570	3592	3599	3621	3638	3669	3670	3728	3746	3807	3879	4191	4217	4237	4242	4287	4342	4379	4620	4970	5029	5053	5078	5104	5173	5192	5230	5279	5359	5370	5482	5489	5551	5552	5565	5699	5700	5707	5710	5904	5950	5964	5986	6008	6062	6246	6249	6593	6595	6597	6605	6675	6712	6770	6786	6828	6852	6862	6911	6986	7079	7090	7092	7217	7288	7375	7387	7418	7543	7584	7617	7621	7769	7922	7930	8327	8337	8379	8477	8654	8687	8781	8806	8878	8942	8974	9037	9177	9350	9599	9614	9624	9818	9857	9858	9966	9967	9973	9998	10009	10154	10176	10228	10281	10312	10561	10582	10673	10682	10989	11064
