748.4666666666667	70	610	844	1271	2262	2955	4102	4228	4453	4668	5508	5519	5628	10976	11074
748.4666666666667	70	610	844	1271	2262	2955	4102	4228	4453	4668	5508	5519	5628	10976	11074
