623.7222222222222	1115	2108	2208	2461	2464	2470	2559	3197	3709	5386	5714	6142	6154	6549	6684	7790	8791	8854
623.7222222222222	1115	2108	2208	2461	2464	2470	2559	3197	3709	5386	5714	6142	6154	6549	6684	7790	8791	8854
