387.13793103448273	82	142	1270	1601	1990	2017	3834	4504	4751	4985	5382	5544	5841	6067	6682	6908	6987	7462	7844	8216	8250	8411	8538	9177	9258	10265	10723	11047	11123
387.13793103448273	82	142	1270	1601	1990	2017	3834	4504	4751	4985	5382	5544	5841	6067	6682	6908	6987	7462	7844	8216	8250	8411	8538	9177	9258	10265	10723	11047	11123
