102.06363636363636	3	83	626	777	780	916	929	1032	1097	1259	1370	1601	1669	2334	2418	2477	2502	2504	2942	2991	3059	3172	3246	3313	3344	3636	3859	3989	3990	3991	4011	4111	4216	4387	4427	4519	4588	4633	4678	4729	4882	4932	5096	5097	5100	5107	5110	5114	5120	5121	5124	5125	5126	5127	5128	5129	5131	5136	5137	5139	5140	5144	5183	5184	5185	5186	5187	5188	5189	5199	5200	5202	5209	5210	5213	5228	5264	5269	5276	5366	5407	5494	5587	5716	5744	5987	6142	6145	6328	6630	7835	8338	8599	8829	9535	9561	9590	9654	9784	10224	10405	10459	10860	10889	10911	10989	11187	11188	11189	11200
102.06363636363636	3	83	626	777	780	916	929	1032	1097	1259	1370	1601	1669	2334	2418	2477	2502	2504	2942	2991	3059	3172	3246	3313	3344	3636	3859	3989	3990	3991	4011	4111	4216	4387	4427	4519	4588	4633	4678	4729	4882	4932	5096	5097	5100	5107	5110	5114	5120	5121	5124	5125	5126	5127	5128	5129	5131	5136	5137	5139	5140	5144	5183	5184	5185	5186	5187	5188	5189	5199	5200	5202	5209	5210	5213	5228	5264	5269	5276	5366	5407	5494	5587	5716	5744	5987	6142	6145	6328	6630	7835	8338	8599	8829	9535	9561	9590	9654	9784	10224	10405	10459	10860	10889	10911	10989	11187	11188	11189	11200
