89.816	377	386	569	574	601	621	759	1030	1313	1589	1808	1839	1853	1880	1893	1894	2001	2607	2608	2610	2611	2613	2631	2665	2689	2712	2723	2773	2783	2828	2851	3074	3213	3229	3272	3441	3499	3500	3512	3913	4092	4154	4226	4243	4397	4624	4720	4818	4858	5347	5479	5507	5589	5675	5682	5789	5945	6022	7032	7275	7405	7491	7540	7818	8285	8772	8846	8856	8928	9040	9052	9053	9074	9149	9321	9427	9607	9657	9737	9738	9774	9779	9802	9880	9968	10000	10073	10083	10084	10085	10086	10087	10088	10089	10090	10091	10092	10093	10094	10095	10096	10097	10098	10099	10100	10101	10108	10117	10335	10393	10400	10445	10488	10497	10588	10626	10633	10712	10713	10773	10780	10785	10811	10830	11143
89.816	377	386	569	574	601	621	759	1030	1313	1589	1808	1839	1853	1880	1893	1894	2001	2607	2608	2610	2611	2613	2631	2665	2689	2712	2723	2773	2783	2828	2851	3074	3213	3229	3272	3441	3499	3500	3512	3913	4092	4154	4226	4243	4397	4624	4720	4818	4858	5347	5479	5507	5589	5675	5682	5789	5945	6022	7032	7275	7405	7491	7540	7818	8285	8772	8846	8856	8928	9040	9052	9053	9074	9149	9321	9427	9607	9657	9737	9738	9774	9779	9802	9880	9968	10000	10073	10083	10084	10085	10086	10087	10088	10089	10090	10091	10092	10093	10094	10095	10096	10097	10098	10099	10100	10101	10108	10117	10335	10393	10400	10445	10488	10497	10588	10626	10633	10712	10713	10773	10780	10785	10811	10830	11143
