449.08	664	813	1442	2433	3359	4111	4563	4652	5061	5150	5476	5571	6429	6440	6447	6456	7877	7926	8304	8635	9364	9776	10551	10985	11149
449.08	664	813	1442	2433	3359	4111	4563	4652	5061	5150	5476	5571	6429	6440	6447	6456	7877	7926	8304	8635	9364	9776	10551	10985	11149
