701.6875	11	310	1131	2434	4133	5324	5815	7229	7385	7955	8415	8549	8566	9870	11139	11180
701.6875	11	310	1131	2434	4133	5324	5815	7229	7385	7955	8415	8549	8566	9870	11139	11180
