350.84375	294	638	838	1452	1626	2551	2832	3524	4029	4538	4775	5264	5419	5488	5680	5891	5892	6630	6799	6920	7055	7445	7470	7734	8790	8866	9274	10000	10386	10576	10885	11012
350.84375	294	638	838	1452	1626	2551	2832	3524	4029	4538	4775	5264	5419	5488	5680	5891	5892	6630	6799	6920	7055	7445	7470	7734	8790	8866	9274	10000	10386	10576	10885	11012
