238.87234042553192	211	212	250	254	366	896	1668	1835	2038	2647	2713	3008	3130	3285	3293	3297	3698	3722	4380	4541	4618	4868	5283	5647	5761	5920	5928	6001	6019	6095	6189	6242	6676	7288	7468	8538	8544	9077	9216	9807	10028	10039	10078	10387	10557	10703	10721
238.87234042553192	211	212	250	254	366	896	1668	1835	2038	2647	2713	3008	3130	3285	3293	3297	3698	3722	4380	4541	4618	4868	5283	5647	5761	5920	5928	6001	6019	6095	6189	6242	6676	7288	7468	8538	8544	9077	9216	9807	10028	10039	10078	10387	10557	10703	10721
