561.35	637	980	1023	1063	1466	2319	4295	4346	4734	4997	5305	6204	6837	6932	7679	8108	9569	9658	9877	11012
561.35	637	980	1023	1063	1466	2319	4295	4346	4734	4997	5305	6204	6837	6932	7679	8108	9569	9658	9877	11012
