295.44736842105266	956	1207	1508	1608	1610	1745	2212	2413	2444	2472	2521	3115	3136	3148	3341	3451	3959	4568	4611	4620	4644	5055	5334	6619	7209	7290	7370	7888	8200	8956	8961	9306	9612	10113	10409	10497	10902	11084
295.44736842105266	956	1207	1508	1608	1610	1745	2212	2413	2444	2472	2521	3115	3136	3148	3341	3451	3959	4568	4611	4620	4644	5055	5334	6619	7209	7290	7370	7888	8200	8956	8961	9306	9612	10113	10409	10497	10902	11084
