701.6875	1477	1637	2790	3407	4739	4786	4787	5687	6229	7531	7612	7629	7825	7889	10545	11217
701.6875	1477	1637	2790	3407	4739	4786	4787	5687	6229	7531	7612	7629	7825	7889	10545	11217
