623.7222222222222	592	1982	2111	2357	2998	3102	3509	3552	3720	4336	4491	5637	6479	7890	8832	9600	9978	10742
623.7222222222222	592	1982	2111	2357	2998	3102	3509	3552	3720	4336	4491	5637	6479	7890	8832	9600	9978	10742
