660.4117647058823	1213	1750	2203	2219	2256	3063	4718	4853	5718	6721	10441	10460	10464	10776	10777	10778	11219
660.4117647058823	1213	1750	2203	2219	2256	3063	4718	4853	5718	6721	10441	10460	10464	10776	10777	10778	11219
