42	1
93	1
103	2
110	1
121	2
131	1
150	1
257	1
264	1
320	1
368	1
372	1
492	1
520	1
524	1
572	2
631	1
639	1
685	1
688	1
706	1
749	1
786	1
834	1
984	1
1016	1
1069	1
1112	1
1126	1
1180	1
1187	1
1206	1
1240	1
1244	1
1313	1
1320	2
1351	1
1353	1
1360	1
1440	1
1474	3
1477	1
1518	1
1588	1
1620	1
1628	1
1635	1
1768	1
1831	1
1858	1
1862	2
1927	1
1931	1
2016	1
2070	1
2107	1
2114	1
2116	2
2118	2
2124	1
2127	1
2131	1
2143	1
2172	1
2178	1
2183	1
2202	2
2305	1
2307	1
2340	2
2392	1
2437	1
2447	1
2480	1
2501	1
2539	1
2541	1
2557	2
2582	1
2660	1
2698	1
2738	1
2805	1
2920	1
2992	1
3042	1
3045	1
3055	1
3130	1
3135	1
3167	1
3168	1
3186	1
3196	1
3230	1
3240	1
3254	1
3312	1
3331	1
3410	1
3441	1
3446	1
3459	1
3461	1
3487	1
3555	2
3559	1
3577	1
3720	1
3768	2
3865	1
3878	1
3973	1
4057	1
4068	1
4141	1
4190	1
4202	1
4216	1
4226	1
4248	1
4258	1
4330	1
4331	1
4337	1
4343	1
4345	1
4381	1
4416	1
4422	1
4432	3
4453	1
4548	1
4549	1
4552	1
4584	1
4585	1
4600	1
4615	1
4623	1
4629	1
4691	1
4697	1
4750	1
4832	1
4848	1
4918	1
4927	1
4970	1
4998	1
5005	1
5030	1
5044	1
5098	1
5129	1
5134	1
5264	1
5309	1
5357	1
5391	1
5437	1
5482	1
5508	1
5519	1
5531	1
5550	1
5556	1
5578	1
5637	1
5638	1
5698	1
5699	1
5736	1
5930	1
6010	1
6017	1
6079	1
6080	1
6157	1
6220	1
6277	1
6284	1
6335	1
6508	1
6537	1
6544	1
6654	1
6655	1
6712	2
6767	1
6783	1
6802	1
6804	1
6825	1
6844	1
6857	1
6869	1
6874	1
6956	1
6984	2
7065	1
7114	1
7145	1
7157	1
7209	1
7331	1
7361	1
7393	1
7394	1
7406	1
7413	2
7434	1
7513	1
7543	1
7546	1
7552	2
7568	1
7571	4
7578	1
7616	1
7643	1
7657	1
7690	1
7707	1
7716	1
7821	1
7843	1
7894	1
7902	1
7980	1
8002	1
8024	1
8034	1
8097	1
8102	1
8154	1
8207	1
8225	1
8269	1
8279	1
8293	1
8296	1
8318	1
8370	1
8379	1
8392	1
8397	1
8398	1
8401	1
8407	1
8408	1
8424	1
8431	1
8469	1
8536	1
8546	1
8585	1
8630	1
8635	1
8647	1
8654	1
8902	1
8917	1
8990	2
8996	1
9036	1
9098	1
9110	1
9137	1
9157	2
9161	1
9224	2
9266	1
9267	1
9269	1
9284	1
9346	1
9369	1
9380	1
9384	1
9423	1
9448	1
9450	1
9705	1
9708	1
9716	1
9835	2
9870	2
9925	1
9942	1
9964	1
9965	1
9976	1
10109	1
10131	1
10195	1
10232	1
10266	1
10268	2
10280	1
10281	1
10377	1
10399	1
10448	1
10452	1
10514	1
10545	1
10562	1
10563	1
10570	1
10571	2
10572	1
10664	1
10691	1
10722	1
10727	1
10805	1
10853	1
10904	2
10919	1
10924	1
11102	1
11112	1
11153	1
11157	1
11171	1
11202	3
11214	1
