51	1
74	1
300	1
420	1
472	1
723	1
783	1
1003	1
1121	1
1209	1
1311	1
1333	1
1860	1
1869	1
1898	1
1900	1
1945	1
2335	1
2434	1
2444	1
2578	2
3069	1
3210	1
3239	1
3454	1
3458	1
3490	1
3561	1
3562	1
3737	1
3879	1
3881	1
4151	1
4216	1
4253	1
4307	1
4734	1
4877	1
4926	1
4938	1
5152	1
5260	1
5476	1
5487	1
5989	1
6136	1
6142	1
6546	1
6679	1
7042	1
7072	1
7099	1
7201	1
7232	1
7329	1
7406	1
7504	1
7519	1
7597	1
7630	1
7767	1
8343	1
8624	1
8648	1
8654	1
8838	1
8884	1
8968	1
9643	1
9870	1
10011	1
10019	1
10037	1
10149	1
10527	1
10584	1
10600	1
10686	1
10921	1
10973	1
11204	1
51	1
74	1
300	1
420	1
472	1
723	1
783	1
1003	1
1121	1
1209	1
1311	1
1333	1
1860	1
1869	1
1898	1
1900	1
1945	1
2335	1
2434	1
2444	1
2578	2
3069	1
3210	1
3239	1
3454	1
3458	1
3490	1
3561	1
3562	1
3737	1
3879	1
3881	1
4151	1
4216	1
4253	1
4307	1
4734	1
4877	1
4926	1
4938	1
5152	1
5260	1
5476	1
5487	1
5989	1
6136	1
6142	1
6546	1
6679	1
7042	1
7072	1
7099	1
7201	1
7232	1
7329	1
7406	1
7504	1
7519	1
7597	1
7630	1
7767	1
8343	1
8624	1
8648	1
8654	1
8838	1
8884	1
8968	1
9643	1
9870	1
10011	1
10019	1
10037	1
10149	1
10527	1
10584	1
10600	1
10686	1
10921	1
10973	1
11204	1
51	1
74	1
300	1
420	1
472	1
723	1
783	1
1003	1
1121	1
1209	1
1311	1
1333	1
1860	1
1869	1
1898	1
1900	1
1945	1
2335	1
2434	1
2444	1
2578	2
3069	1
3210	1
3239	1
3454	1
3458	1
3490	1
3561	1
3562	1
3737	1
3879	1
3881	1
4151	1
4216	1
4253	1
4307	1
4734	1
4877	1
4926	1
4938	1
5152	1
5260	1
5476	1
5487	1
5989	1
6136	1
6142	1
6546	1
6679	1
7042	1
7072	1
7099	1
7201	1
7232	1
7329	1
7406	1
7504	1
7519	1
7597	1
7630	1
7767	1
8343	1
8624	1
8648	1
8654	1
8838	1
8884	1
8968	1
9643	1
9870	1
10011	1
10019	1
10037	1
10149	1
10527	1
10584	1
10600	1
10686	1
10921	1
10973	1
11204	1
51	1
74	1
300	1
420	1
472	1
723	1
783	1
1003	1
1121	1
1209	1
1311	1
1333	1
1860	1
1869	1
1898	1
1900	1
1945	1
2335	1
2434	1
2444	1
2578	2
3069	1
3210	1
3239	1
3454	1
3458	1
3490	1
3561	1
3562	1
3737	1
3879	1
3881	1
4151	1
4216	1
4253	1
4307	1
4734	1
4877	1
4926	1
4938	1
5152	1
5260	1
5476	1
5487	1
5989	1
6136	1
6142	1
6546	1
6679	1
7042	1
7072	1
7099	1
7201	1
7232	1
7329	1
7406	1
7504	1
7519	1
7597	1
7630	1
7767	1
8343	1
8624	1
8648	1
8654	1
8838	1
8884	1
8968	1
9643	1
9870	1
10011	1
10019	1
10037	1
10149	1
10527	1
10584	1
10600	1
10686	1
10921	1
10973	1
11204	1
51	1
74	1
301	1
421	1
473	1
727	1
788	1
1007	1
1125	1
1215	1
1318	1
1340	1
1867	1
1876	1
1905	1
1907	1
1952	1
2339	1
2439	1
2449	1
2583	2
3076	1
3216	1
3245	1
3461	1
3465	1
3497	1
3568	1
3569	1
3744	1
3891	1
3893	1
4164	1
4230	1
4267	1
4321	1
4749	1
4893	1
4943	1
4955	1
5169	1
5277	1
5492	1
5503	1
6007	1
6153	1
6159	1
6563	1
6695	1
7059	1
7089	1
7116	1
7218	1
7249	1
7346	1
7424	1
7522	1
7537	1
7615	1
7648	1
7784	1
8360	1
8642	1
8666	1
8672	1
8855	1
8901	1
8987	1
9664	1
9890	1
10031	1
10039	1
10057	1
10169	1
10547	1
10604	1
10620	1
10707	1
10942	1
10994	1
11225	1
