17	3
33	1
44	2
63	1
83	2
90	2
95	2
97	1
103	2
112	2
113	1
115	2
116	1
121	3
169	2
185	2
332	1
372	1
374	2
380	2
392	1
409	2
436	2
500	2
503	2
529	1
534	1
536	2
544	2
559	2
566	2
604	1
609	3
612	2
615	2
637	1
638	2
729	2
770	2
815	2
828	2
838	2
840	1
858	1
862	3
870	2
912	3
917	1
919	1
925	1
984	2
992	1
1013	1
1041	2
1087	2
1088	1
1096	2
1118	1
1184	2
1187	1
1213	2
1216	2
1232	4
1245	2
1253	2
1349	1
1351	2
1364	1
1399	2
1408	1
1411	1
1415	5
1434	2
1454	2
1462	2
1495	2
1515	1
1711	1
1717	6
1719	1
1754	1
1869	1
2015	2
2016	2
2021	1
2096	2
2099	1
2102	2
2107	2
2112	2
2113	2
2123	1
2129	1
2133	2
2134	2
2140	2
2143	2
2148	2
2155	4
2164	4
2168	2
2181	2
2192	2
2193	1
2214	1
2216	2
2219	2
2220	2
2223	2
2234	2
2238	1
2257	2
2263	2
2280	2
2298	2
2332	1
2353	2
2374	2
2430	2
2447	2
2475	2
2484	1
2485	1
2493	3
2512	2
2540	2
2541	2
2544	2
2586	1
2587	1
2626	2
2663	2
2720	2
2732	2
2751	4
2833	2
2881	2
2927	2
2989	2
2990	2
3046	1
3049	2
3051	2
3052	3
3070	2
3145	2
3154	2
3169	2
3238	2
3260	1
3261	1
3265	2
3267	1
3268	1
3271	2
3324	2
3356	1
3362	2
3372	2
3417	2
3431	2
3432	2
3518	1
3535	2
3559	1
3562	2
3584	3
3705	2
3708	2
3747	2
3773	2
3808	2
3838	1
3843	2
3846	1
3859	4
3881	2
3888	1
3906	1
3971	2
3983	3
3987	2
4009	9
4025	2
4029	2
4218	2
4223	3
4278	1
4279	2
4280	2
4282	2
4313	2
4342	1
4395	2
4424	2
4538	2
4571	1
4581	2
4633	2
4640	1
4670	2
4673	1
4674	2
4702	2
4717	2
4725	2
4743	2
4773	1
4785	2
4831	1
4850	2
5014	1
5025	4
5026	2
5027	1
5095	1
5110	2
5118	1
5153	2
5273	2
5276	1
5278	2
5354	2
5358	2
5361	2
5364	1
5401	2
5406	2
5419	3
5420	2
5480	2
5488	2
5529	2
5537	3
5540	2
5552	2
5558	4
5564	2
5565	2
5569	2
5570	2
5572	2
5576	4
5584	2
5601	2
5649	1
5658	1
5662	2
5689	8
5698	4
5700	1
5717	2
5731	1
5732	2
5750	1
5751	2
5752	2
5755	1
5756	2
5773	1
5774	1
5788	1
5805	2
5826	1
5878	1
5890	2
5896	1
5942	6
5957	1
5987	2
5988	1
6010	2
6020	1
6035	1
6056	2
6059	1
6067	1
6138	3
6155	2
6156	2
6175	1
6230	2
6309	1
6339	1
6529	2
6547	2
6596	2
6598	2
6606	2
6632	2
6651	4
6658	2
6662	2
6669	2
6702	2
6712	2
6713	1
6717	1
6718	2
6719	1
6780	1
6817	1
6828	2
6862	1
6867	6
6876	2
6890	1
6896	2
6906	2
6908	4
6919	1
6958	2
7057	2
7195	2
7361	2
7365	2
7367	2
7369	1
7394	7
7429	1
7453	2
7503	1
7539	4
7558	2
7564	2
7567	2
7568	2
7570	2
7571	1
7585	4
7587	2
7588	2
7590	1
7591	2
7601	2
7606	2
7609	1
7610	1
7631	2
7643	2
7649	1
7650	2
7656	1
7678	2
7688	2
7690	1
7751	1
7760	1
7769	4
7771	3
7781	1
7822	1
8181	2
8192	2
8236	3
8251	2
8286	2
8324	1
8434	2
8435	2
8589	2
8633	1
8653	2
8688	1
8757	9
8790	1
8805	1
8859	2
8860	1
8878	6
8933	2
8936	1
9095	3
9103	1
9105	2
9115	1
9249	3
9276	1
9286	1
9357	1
9567	2
9594	2
9655	1
9715	2
9719	1
9720	1
9721	1
9728	2
9740	2
9746	2
9809	3
9815	2
9816	2
9826	2
9829	2
9838	2
9841	1
9842	1
9843	2
9850	1
9859	2
9863	2
9952	2
10002	1
10007	1
10045	2
10153	2
10224	4
10374	1
10396	1
10449	1
10453	1
10590	1
10623	2
10715	2
10716	1
10727	1
10749	2
10776	4
10777	2
10819	2
10831	2
10844	1
10880	4
10888	2
10889	2
10890	2
10893	4
10898	1
10948	2
11023	1
11067	2
11070	2
11072	1
11082	1
11169	1
11217	2
