199	5
224	2
606	1
611	2
666	1
1004	2
1127	2
1231	1
1347	2
1351	2
1403	4
1443	3
1467	2
1593	2
1907	2
1975	1
2109	3
2426	2
2646	3
2650	5
2651	6
2652	5
2838	2
2870	2
2877	1
2880	2
2931	2
2958	1
2986	1
3013	1
3031	2
3032	2
3067	5
3089	9
3090	7
3185	2
3237	1
3304	2
3305	2
3310	2
3311	1
3337	2
3349	3
3552	1
3556	1
3565	2
3695	1
3815	1
3847	1
3952	1
4126	5
4198	3
4328	4
4384	1
4530	1
4649	1
4782	2
5025	1
5026	2
5030	1
5031	3
5099	1
5132	2
5415	1
5423	3
5521	2
5535	7
5672	3
5799	2
5832	2
5969	4
6053	2
6109	2
6196	3
6238	1
6246	2
6441	4
6532	2
6656	1
6936	1
6963	2
7189	2
7360	3
7396	2
7400	2
7437	7
7533	1
7585	2
7606	2
7607	2
7619	2
7621	2
7689	2
7712	2
7768	2
7817	2
8072	2
8143	1
8246	5
8251	1
8275	3
8338	2
8383	2
8556	1
8785	2
8861	3
8867	3
8968	3
9159	2
9459	2
9571	2
9763	2
9799	2
9802	2
9853	5
9864	1
9927	1
10421	1
10493	2
10524	2
10550	4
10551	5
10585	1
10635	2
10900	2
10907	3
11027	2
11048	2
